,Unnamed: 0,Text,Label,socialMediaAbuse,socialMediaAbuse_socialMediaAbuse
6698,6698,"we never really feel involved with the story , as all of its ideas remain just that : abstract ideas .",0,"[6557, 14, 6521, 6760, 7866]",0
6699,6699,"for a shoot-'em-up , ballistic is oddly lifeless .",0,"[5889, 6547, 4198, 7152, 8213]",0
6700,6700,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in .",0,"[7541, 8241, 5114, 6750, 4567]",0
6701,6701,what happened with pluto nash ? how did it ever get made ?,0,"[4950, 4342, 6761, 6730, 4954]",0
6702,6702,we may never think of band camp as a geeky or nerdy thing again .,0,"[4125, 8073, 5429, 5112, 6338]",1
6703,6703,"opens as promising as any war/adventure film you'll ever see and dissolves into a routine courtroom drama , better suited for a movie titled "" glory : a soldier's story . """,0,"[3228, 8113, 6732, 4949, 5169]",0
6704,6704,"the result is solemn and horrifying , yet strangely detached .",0,"[8318, 5210, 2776, 7418, 226]",0
6705,6705,"these spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining .",0,"[1574, 6489, 3641, 26, 2849]",0
6706,6706,a less-than-thrilling thriller .,0,"[3028, 4073, 7770, 3124, 2998]",0
6707,6707,a long slog for anyone but the most committed pokemon fan .,0,"[8477, 4681, 4635, 5058, 6560]",0
6708,6708,"matthew mcconaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .",0,"[4805, 6245, 5109, 1430, 3238]",0
6709,6709,"how on earth , or anywhere else , did director ron underwood manage to blow $100 million on this ?",0,"[7582, 5951, 5157, 5569, 1021]",0
6710,6710,"everyone connected to this movie seems to be part of an insider clique , which tends to breed formulaic films rather than fresh ones .",0,"[1021, 2443, 7803, 2209, 4632]",0
6711,6711,"with a story inspired by the tumultuous surroundings of los angeles , where feelings of marginalization loom for every dreamer with a burst bubble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path .",0,"[4946, 7798, 3803, 4142, 846]",0
6712,6712,"its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .",0,"[2349, 7062, 7726, 3663, 7612]",0
6713,6713,a benign but forgettable sci-fi diversion .,0,"[954, 3208, 4772, 6457, 5713]",0
6714,6714,the plot grinds on with yawn-provoking dullness .,0,"[3142, 4555, 5542, 4652, 4710]",0
6715,6715,it's never a good sign when a film's star spends the entirety of the film in a coma . it's a worse sign when you begin to envy her condition .,0,"[6969, 7334, 5388, 1956, 7889]",0
6716,6716,"it doesn't help that the director and cinematographer stephen kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel .",0,"[817, 2566, 7016, 2130, 5981]",0
6717,6717,desperately unfunny when it tries to makes us laugh and desperately unsuspenseful when it tries to make us jump out of our seats .,0,"[7317, 4514, 2249, 8345, 3953]",0
6718,6718,this film's relationship to actual tension is the same as what christmas-tree flocking in a spray can is to actual snow : a poor -- if durable -- imitation .,0,"[3658, 51, 3769, 1470, 543]",0
6719,6719,john mctiernan's botched remake may be subtler than norman jewison's 1975 ultraviolent futuristic corporate-sports saga . it's also stupider .,0,"[8500, 4299, 5069, 7077, 6681]",0
6720,6720,director dirk shafer and co-writer greg hinton ride the dubious divide where gay porn reaches for serious drama .,0,"[5706, 8169, 753, 7773, 255]",0
6721,6721,borrows from so many literary and cinematic sources that this future world feels absolutely deja vu .,0,"[1268, 442, 1116, 1576, 5908]",0
6722,6722,"as [the characters] get more depressed , the story gets more tiresome , especially as it continues to mount a conspicuous effort to be profound .",0,"[2843, 2744, 5591, 7914, 6760]",0
6723,6723,"the acting by the over-25s lacks spark , with csokas particularly unconnected .",0,"[5437, 6181, 5704, 8295, 6366]",0
6724,6724,"though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter .",0,"[7650, 7850, 5258, 655, 7963]",0
6725,6725,falters when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that aren't funny .,0,"[2229, 8345, 6793, 462, 7597]",0
6726,6726,"the fight scenes are fun , but it grows tedious .",0,"[6075, 2229, 5034, 6646, 4583]",0
6727,6727,anyone who can count to five ( the film's target market ? ) can see where this dumbed-down concoction is going .,0,"[5631, 5763, 4632, 3090, 2313]",0
6728,6728,all this turns out to be neither funny nor provocative - only dull .,0,"[1517, 6104, 8390, 361, 7167]",0
6729,6729,demme's loose approach kills the suspense .,0,"[8482, 5784, 3212, 3274, 4080]",0
6730,6730,this idea has lost its originality . . . and neither star appears very excited at rehashing what was basically a one-joke picture .,0,"[6527, 5529, 8049, 8130, 5420]",0
6731,6731,[plays] in broad outline as pandering middle-age buddy-comedy .,0,"[3622, 1940, 180, 4026, 5352]",0
6732,6732,"the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",0,"[1597, 8375, 8501, 7886, 6703]",0
6733,6733,nothing more than a mediocre trifle .,0,"[1465, 2941, 6252, 4327, 5007]",0
6734,6734,"a turgid little history lesson , humourless and dull .",0,"[2895, 5499, 3378, 4854, 3242]",0
6735,6735,"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette .",0,"[1547, 4443, 8349, 6898, 3681]",0
6736,6736,"if kaufman kept cameron diaz a prisoner in a cage with her ape , in his latest , he'd have them mate .",0,"[7248, 2129, 1671, 4303, 2208]",0
6737,6737,"trivial where it should be profound , and hyper-cliched where it should be sincere .",0,"[4854, 5548, 1004, 900, 870]",0
6738,6738,it would be hard to think of a recent movie that has worked this hard to achieve this little fun .,0,"[4545, 4060, 191, 4465, 345]",0
6739,6739,"theology aside , why put someone who ultimately doesn't learn at the center of a kids' story ?",0,"[3490, 4923, 1384, 2831, 2484]",0
6740,6740,"all that ( powerpuff girls ) charm is present in the movie , but it's spread too thin .",0,"[2757, 3653, 1887, 3590, 7495]",0
6741,6741,sometimes smart but more often sophomoric .,0,"[2963, 4189, 2763, 1517, 5008]",0
6742,6742,the ill-conceived modern-day ending falls flat where it should deliver a moral punch .,0,"[6937, 5688, 2895, 7309, 1519]",0
6743,6743,"collateral damage is , despite its alleged provocation post-9/11 , an antique , in the end . as are its star , its attitude and its obliviousness .",0,"[2441, 6800, 5446, 6528, 1241]",0
6744,6744,dawdles and drags when it should pop ; it doesn't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,0,"[4274, 5625, 5607, 4975, 4459]",0
6745,6745,its save-the-planet message clashes with its crass marketing .,0,"[3843, 3008, 1950, 6776, 7696]",0
6746,6746,a great idea becomes a not-great movie .,0,"[6589, 1402, 8165, 4841, 2612]",0
6747,6747,. . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might .,0,"[732, 4501, 2523, 2003, 3405]",0
6748,6748,"by the end , i was looking for something hard with which to bludgeon myself unconscious .",0,"[591, 7283, 5814, 4418, 6153]",0
6749,6749,"not a movie but a live-action agitprop cartoon so shameless and coarse , it's almost funny .",0,"[4651, 2253, 2683, 6450, 3131]",0
6750,6750,feels like six different movies fighting each other for attention .,0,"[8319, 7041, 3881, 3816, 609]",0
6751,6751,life is a crock -- or something like it .,0,"[4203, 2670, 1170, 541, 2207]",0
6752,6752,made by jackasses for jackasses .,0,"[4922, 2162, 944, 4291, 5756]",0
6753,6753,"despite a powerful portrayal by binoche , it's a period romance that suffers from an overly deliberate pace and uneven narrative momentum .",0,"[1288, 1024, 7472, 2744, 6294]",0
6754,6754,the picture is a primer on what happens when lack of know-how mixes with lack of give-a-damn .,0,"[1769, 8010, 4040, 7, 110]",0
6755,6755,"bartleby is a one-joke movie , and a bad joke at that .",0,"[4399, 2028, 5309, 5564, 4795]",0
6756,6756,disjointed parody .,0,"[5029, 5988, 7503, 6379, 7192]",0
6757,6757,"given that both movies expect us to root for convicted violent felons over those assigned to protect us from same , we need every bit of sympathy the cons can muster ; this time , there isn't much .",0,"[435, 4162, 1597, 4051, 3831]",0
6758,6758,a bravura exercise in emptiness .,0,"[8381, 1097, 889, 4720, 4269]",0
6759,6759,"philip k . dick must be turning in his grave , along with my stomach .",0,"[5482, 743, 6264, 1646, 1204]",0
6760,6760,despite the premise of a good story . . . it wastes all its star power on cliched or meaningless roles .,0,"[7914, 5880, 3637, 1142, 2843]",0
6761,6761,all prints of this film should be sent to and buried on pluto .,0,"[6701, 4342, 1268, 2598, 7543]",0
6762,6762,"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .",0,"[6226, 5144, 5425, 5659, 4396]",0
6763,6763,"first good , then bothersome . excellent acting and direction .",0,"[3268, 7187, 1996, 437, 7991]",1
6764,6764,this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,0,"[4971, 1183, 4051, 6254, 4799]",0
6765,6765,it's difficult to say whether the tuxedo is more boring or embarrassing--i'm prepared to call it a draw .,0,"[5099, 6546, 4823, 5798, 5128]",0
6766,6766,"even as lame horror flicks go , this is lame .",0,"[6161, 2628, 4778, 5962, 6866]",0
6767,6767,"so routine , familiar and predictable , it raises the possibility that it wrote itself as a newly automated final draft computer program .",0,"[6919, 8493, 3587, 6559, 2285]",0
6768,6768,"sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece .",0,"[4256, 6345, 1521, 5748, 702]",0
6769,6769,even legends like alfred hitchcock and john huston occasionally directed trifles . . . so it's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that's ultimately rather inconsequential .,0,"[3354, 3284, 5620, 7690, 7257]",0
6770,6770,"a long-winded , predictable scenario .",0,"[6209, 8252, 973, 4473, 5616]",0
6771,6771,too close to phantom menace for comfort .,0,"[5513, 1837, 5110, 8398, 442]",0
6772,6772,. . . silly humbuggery . . .,0,"[4539, 6567, 5630, 4851, 6752]",0
6773,6773,"although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result doesn't fully satisfy either the die-hard jason fans or those who can take a good joke .",0,"[447, 7407, 2334, 7765, 5086]",0
6774,6774,too clunky and too busy ribbing itself to be truly entertaining .,0,"[6849, 8345, 6618, 7211, 7715]",0
6775,6775,"this movie is about lying , cheating , but loving the friends you betray .",0,"[785, 7225, 3934, 5699, 8429]",1
6776,6776,"it smacks of purely commercial motivation , with no great love for the original .",0,"[56, 2173, 7425, 884, 7095]",0
6777,6777,melanie eventually slugs the yankee . too bad the former murphy brown doesn't pop reese back .,0,"[1748, 5537, 5826, 340, 4081]",0
6778,6778,at the bottom rung of the series' entries .,0,"[5545, 6512, 4494, 377, 3258]",0
6779,6779,"a real clunker . a well-made , thoughtful , well-acted clunker , but a clunker nonetheless .",0,"[5841, 7278, 4895, 7454, 7885]",0
6780,6780,a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans .,0,"[6080, 2031, 3496, 2249, 6498]",0
6781,6781,"the picture , scored by a perversely cheerful marcus miller accordion/harmonica/banjo abomination , is a monument to bad in all its florid variety .",0,"[8135, 1863, 3657, 4755, 8010]",0
6782,6782,"good for a few unintentional laughs , "" extreme ops "" was obviously made for the "" xxx "" crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,"[123, 7479, 5046, 7324, 8078]",0
6783,6783,"a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .",0,"[5964, 7876, 6530, 83, 2426]",0
6784,6784,a frustrating combination of strained humor and heavy-handed sentimentality .,0,"[6079, 5565, 5148, 6210, 2067]",0
6785,6785,lawrence preaches strictly to the converted .,0,"[5068, 5278, 7734, 4952, 4601]",0
6786,6786,"as written by michael berg and michael j . wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all .",0,"[3616, 7854, 1545, 469, 4997]",0
6787,6787,"will probably stay in the shadow of its two older , more accessible qatsi siblings .",0,"[3731, 2842, 5786, 2265, 210]",0
6788,6788,"just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .",0,"[6997, 2236, 498, 7468, 8159]",0
6789,6789,choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand-up comedy .,0,"[7769, 3580, 5028, 6515, 5336]",0
6790,6790,". . . the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs .",0,"[6085, 7442, 7692, 5029, 4799]",0
6791,6791,the only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,0,"[2194, 3159, 2779, 5520, 709]",0
6792,6792,"if you're looking for comedy to be served up , better look elsewhere .",0,"[2848, 7236, 1497, 7597, 5138]",0
6793,6793,"it virtually defines a comedy that's strongly mediocre , with funny bits surfacing every once in a while .",0,"[8216, 7215, 2311, 3242, 3196]",0
6794,6794,an instant candidate for worst movie of the year .,0,"[4493, 5687, 8497, 4661, 8412]",0
6795,6795,"despite its title , amy's orgasm is not a porno , though it is as tedious as one .",0,"[1120, 4398, 5382, 5730, 2723]",0
6796,6796,"like a tone-deaf singer at a benefit concert , john q . is a bad movie appearing on behalf of a good cause .",0,"[8048, 8133, 6587, 7110, 3353]",0
6797,6797,adam sandler is to gary cooper what a gnat is to a racehorse .,0,"[4369, 4849, 4050, 5687, 2271]",0
6798,6798,what kids will discover is a new collectible . what parents will suspect is that they're watching a 76-minute commercial .,0,"[5153, 323, 3954, 8243, 3558]",0
6799,6799,"beers , who , when she's given the right lines , can charm the paint off the wall . . . [but] the script goes wrong at several key junctures .",0,"[7363, 992, 3753, 6264, 7209]",0
6800,6800,"without september 11 , collateral damage would have been just another bad movie . now it's a bad , embarrassing movie .",0,"[6743, 5595, 2441, 6528, 5446]",0
6801,6801,"drags along in a dazed and enervated , drenched-in-the- past numbness .",0,"[7878, 4609, 7418, 2416, 2423]",0
6802,6802,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion .,0,"[7791, 1936, 3762, 5851, 7315]",0
6803,6803,"unless you are in dire need of a diesel fix , there is no real reason to see it . wait for video -- and then don't rent it .",0,"[4574, 5348, 2099, 6969, 7249]",0
6804,6804,"the attempt is courageous , even if the result is wildly uneven .",0,"[8183, 2889, 4307, 1767, 2011]",1
6805,6805,there's something fundamental missing from this story : something or someone to care about .,0,"[7093, 8483, 5120, 5369, 1558]",0
6806,6806,"too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes .",0,"[6706, 3758, 2998, 4938, 3028]",0
6807,6807,"when a film is created solely because it's a marketable product , soulless and ugly movies like this are the result . let your silly childhood nostalgia slumber unmolested .",0,"[5205, 4465, 5153, 2048, 1576]",0
6808,6808,"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit .",0,"[6674, 4203, 1259, 1860, 118]",0
6809,6809,"the more kevin costner rests on his pretty-boy laurels , the public is , regrettably , going to have tepid films like dragonfly tossed at them .",0,"[5584, 7972, 5835, 4877, 8372]",0
6810,6810,"[it's] difficult to get beyond the overall blandness of american chai , despite its likable performances and refreshingly naive point of view .",0,"[6152, 8269, 7065, 5586, 3701]",0
6811,6811,"the latest installment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace .",0,"[5058, 4691, 7027, 5074, 699]",1
6812,6812,"taken purely as an exercise in style , this oppressively gloomy techno-horror clambake is impossible to ignore . but as a movie , it's a humorless , disjointed mess .",0,"[7876, 8505, 3139, 5908, 2103]",0
6813,6813,"if myers decides to make another austin powers movie , maybe he should just stick with austin and dr evil .",0,"[2688, 6496, 8025, 887, 1072]",0
6814,6814,the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,0,"[7780, 1390, 6155, 7574, 289]",0
6815,6815,"too stupid to be satire , too obviously hateful to be classified otherwise , frank novak's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,"[658, 915, 7248, 8505, 3139]",0
6816,6816,"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .",0,"[1281, 3658, 1856, 5901, 7763]",0
6817,6817,"what is captured during the conceptual process doesn't add up to a sufficient explanation of what the final dance work , the selection , became in its final form .",0,"[4101, 2743, 2222, 2816, 2922]",0
6818,6818,"if this is satire , it's the smug and self-congratulatory kind that lets the audience completely off the hook .",0,"[2324, 8339, 3238, 5011, 7852]",0
6819,6819,"had the film boasted a clearer , more memorable , the creepiness would have gotten under the skin .",0,"[6514, 8068, 1855, 3868, 8527]",0
6820,6820,these people wouldn't know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance .,0,"[341, 5638, 6911, 7433, 6819]",0
6821,6821,imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno .,0,"[5970, 2303, 3173, 6503, 3538]",0
6822,6822,"it doesn't quite work , but there's enough here to make us look forward to the russos' next offering .",0,"[6663, 5125, 3188, 1675, 3849]",1
6823,6823,any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment .,0,"[6807, 1255, 3954, 5153, 8243]",0
6824,6824,the director's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship ( most notably wretched sound design ) .,0,"[1096, 73, 7854, 6329, 8083]",0
6825,6825,about as satisfying and predictable as the fare at your local drive through .,0,"[261, 130, 8428, 23, 333]",0
6826,6826,"apparently kissing leads to suicide attempts and tragic deaths . marisa tomei is good , but just a kiss is just a mess .",0,"[982, 4059, 4892, 3567, 426]",0
6827,6827,"opens at a funeral , ends on the protagonist's death bed and doesn't get much livelier in the three hours in between .",0,"[1507, 3272, 7977, 8312, 3899]",0
6828,6828,"the noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently believe that women's clothing can cover up any deficiency in acting , writing or direction .",0,"[7150, 5331, 1902, 7122, 8295]",0
6829,6829,to portray modern women the way director davis has done is just unthinkable .,0,"[4716, 6234, 6647, 4250, 7727]",0
6830,6830,too simple for its own good .,0,"[6610, 900, 3560, 3668, 6656]",0
6831,6831,flaccid drama and exasperatingly slow journey .,0,"[1935, 8437, 1993, 69, 1382]",0
6832,6832,a chaotic panorama that's too busy flying a lot of metaphoric flags .,0,"[1056, 2866, 6783, 2997, 573]",0
6833,6833,"suffers from rambling , repetitive dialogue and the visual drabness endemic to digital video .",0,"[4571, 8057, 7788, 6075, 7906]",0
6834,6834,"the screenplay sabotages the movie's strengths at almost every juncture . all the characters are stereotypes , and their interaction is numbingly predictable .",0,"[7772, 4710, 4302, 6289, 5439]",0
6835,6835,"a trashy , exploitative , thoroughly unpleasant experience .",0,"[4628, 2364, 6573, 8180, 5976]",0
6836,6836,newcomer helmer kevin donovan is hamstrung by a badly handled screenplay of what is really an amusing concept  a high-tech tux that transforms its wearer into a superman .,0,"[8372, 2334, 8153, 6939, 7761]",0
6837,6837,"shouldn't have been allowed to use the word "" new "" in its title , because there's not an original character , siuation or joke in the entire movie .",0,"[6866, 2750, 2956, 1831, 4561]",0
6838,6838,often silly  and gross  but it's rarely as moronic as some campus gross-out films .,0,"[7456, 7240, 7178, 3757, 1611]",1
6839,6839,the advantage of a postapocalyptic setting is that it can be made on the cheap . any rock pile will do for a set . reign of fire has the disadvantage of also looking cheap .,0,"[2398, 4186, 7995, 3306, 2072]",0
6840,6840,it's exactly what you'd expect .,0,"[4334, 4789, 5823, 281, 8252]",0
6841,6841,"the performances are so leaden , michael rymer's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .",0,"[5403, 267, 3468, 1159, 8269]",0
6842,6842,a subtle variation on i spit on your grave in which our purported heroine pathologically avenges a hatred for men .,0,"[3438, 2248, 2952, 2924, 2599]",0
6843,6843,"reggio's trippy , ambitious downer can also sometimes come across like nothing more than a glorified nike ad .",0,"[7550, 7578, 508, 5470, 1191]",0
6844,6844,"as tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up .",0,"[7782, 5104, 3110, 1239, 6375]",0
6845,6845,"if somebody was bored and . . . decided to make a dull , pretentious version of jesus' son , they'd come up with something like bart freundlich's world traveler .",0,"[7719, 7713, 4720, 7020, 4206]",0
6846,6846,"the best you can say about it is it's so uninspired , it barely gives one pause when considering some of the other dreck out there right now .",0,"[5689, 5367, 7658, 4436, 6810]",0
6847,6847,"a tough go , but leigh's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film's often-mined and despairing milieu .",0,"[991, 1124, 1852, 3624, 3105]",1
6848,6848,an overstuffed compendium of teen-catholic-movie dogma .,0,"[1740, 1328, 846, 3578, 5029]",0
6849,6849,"too leisurely paced and visually drab for its own good , it succeeds in being only sporadically amusing .",0,"[6646, 3126, 6793, 3226, 4623]",0
6850,6850,"ben affleck as jack ryan , tom clancy's intrepid hero ? ridiculous . what's next ? d . j . qualls as indiana jones ? or tom green as han solo ?",0,"[384, 461, 4596, 3665, 8462]",0
6851,6851,eh .,0,"[6061, 4705, 4445, 3460, 3597]",0
6852,6852,the movie's biggest offense is its complete and utter lack of tension .,0,"[4372, 7034, 6085, 5965, 6834]",0
6853,6853,"the film is directed by wally wolodarsky from a script by joe jarvis and greg coolidge . these are names to remember , in order to avoid them in the future .",0,"[3933, 2365, 3380, 2693, 103]",0
6854,6854,"if this is the resurrection of the halloween franchise , it would have been better off dead .",0,"[3009, 5549, 7629, 6540, 6233]",0
6855,6855,this formulaic chiller will do little to boost stallone's career .,0,"[5419, 2082, 1221, 162, 5836]",0
6856,6856,"i saw knockaround guys yesterday , and already the details have faded like photographs from the spanish-american war . . . it's so unmemorable that it turned my ballpoint notes to invisible ink .",0,"[4932, 2116, 8049, 4512, 6145]",0
6857,6857,"though avary has done his best to make something out of ellis' nothing novel , in the end , his rules is barely worth following .",0,"[4556, 6044, 5745, 1661, 4346]",0
6858,6858,the average local news columnist has a bigger rant on the war between modern landscape architecture and small-town america .,0,"[6878, 7504, 4977, 3984, 3643]",0
6859,6859,"no worse than a lot of the crap we've been offered this summer , and slightly better than men in black 2 as far as slapdash extraterrestrial comedies go .",0,"[5016, 7073, 5225, 6987, 5355]",1
6860,6860,the plot is so predictable and sentimental that viewers are likely to lose interest before sandrine and her goats walk off into the sunset .,0,"[4526, 7018, 6181, 4668, 4377]",0
6861,6861,"at first , the sight of a blind man directing a film is hilarious , but as the film goes on , the joke wears thin .",0,"[498, 3896, 480, 6275, 6898]",0
6862,6862,"never again swings between false sentiment and unfunny madcap comedy and , along the way , expects the audience to invest in the central relationship as some kind of marriage of true minds .",0,"[2848, 8458, 1497, 3512, 8297]",0
6863,6863,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed .",0,"[57, 614, 7579, 6119, 3657]",0
6864,6864,"este é apenas mais um ( longo ) episódio do programa da mtv . a única diferença é que , desta vez , a paramount teve o mau gosto de exibi-lo nos cinemas .",0,"[1129, 7156, 3760, 1448, 4899]",0
6865,6865,"technically , the film is about as interesting as an insurance commercial .",0,"[5028, 1280, 1671, 4502, 191]",0
6866,6866,the title's lameness should clue you in on how bad the movie is .,0,"[6766, 7065, 7962, 6936, 7784]",0
6867,6867,"the parts are better than the whole ( bizarre , funny , tragic - like love in new york ) .",0,"[4081, 3572, 1742, 8319, 4175]",1
6868,6868,"while the film shuns the glamour or glitz that an american movie might demand , scherfig tosses us a romantic scenario that is just as simplistic as a hollywood production .",0,"[4145, 8458, 1207, 1379, 3835]",0
6869,6869,"the humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,"[6079, 1920, 3980, 5148, 5326]",0
6870,6870,it's a movie forged in the fires of chick flick hell .,0,"[8024, 2908, 7523, 5440, 3940]",0
6871,6871,its characters are thinner than cardboard -- or even comic-book paper .,0,"[8364, 7772, 6159, 4328, 5724]",0
6872,6872,any one episode of the sopranos would send this ill-conceived folly to sleep with the fishes .,0,"[5215, 4383, 2167, 5873, 8246]",0
6873,6873,feels like the grittiest movie that was ever made for the lifetime cable television network .,0,"[8298, 7054, 7506, 6376, 5200]",0
6874,6874,"lanie's professional success means she must be a failure at life , because she's driven by ambition and doesn't know how to have fun .",0,"[5404, 6181, 4386, 1251, 6094]",0
6875,6875,"credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",0,"[678, 7577, 449, 1038, 2288]",1
6876,6876,denzel washington's efforts are sunk by all the sanctimony .,0,"[2189, 532, 8048, 3476, 441]",0
6877,6877,"if this holiday movie is supposed to be a gift , somebody unwrapped it early , took out all the good stuff , and left behind the crap ( literally ) .",0,"[3769, 8175, 583, 2790, 703]",0
6878,6878,"so faithful to the doldrums of the not-quite-urban , not-quite-suburban milieu as to have viewers recoiling from the reality check .",0,"[93, 3966, 534, 218, 4977]",0
6879,6879,"rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next .",0,"[7788, 7670, 4623, 7394, 944]",0
6880,6880,"there's an audience for it , but it could have been funnier and more innocent .",0,"[2814, 6254, 2514, 5882, 7743]",0
6881,6881,"i can only imagine one thing worse than kevin spacey trying on an irish accent , and that's sultry linda fiorentino doing the same thing .",0,"[7727, 4808, 6399, 5055, 6914]",0
6882,6882,an awkward and indigestible movie .,0,"[3738, 4628, 6138, 7876, 5399]",0
6883,6883,the movie has very little to offer besides unintentional laughs .,0,"[4420, 6224, 462, 6085, 5916]",0
6884,6884,"haneke keeps us at arm's length . guided more by intellect than heart , his story flattens instead of sharpens .",0,"[1854, 325, 2138, 5416, 1273]",0
6885,6885,all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi .,0,"[2614, 2262, 3573, 949, 5050]",0
6886,6886,"like most sequels , it takes what worked last time , repeats it and adds more characters , more stunts , more stuff in attempt to camouflage its sameness .",0,"[4756, 5578, 2219, 243, 1116]",0
6887,6887,there's no way to sort out the mess in our heads and deconstruct where it all went wrong . this is an hour and a half of daydreaming .,0,"[4366, 8050, 2386, 4471, 4473]",0
6888,6888,"message movie or an action-packed submarine spectacular ? alas , it's neither .",0,"[1556, 1387, 4398, 4135, 8164]",0
6889,6889,"no movement , no yuks , not much of anything .",0,"[2434, 5335, 5379, 4393, 6177]",0
6890,6890,'dragonfly' is a movie about a bus wreck that turns into a film wreck .,0,"[4877, 5676, 6158, 2029, 6940]",0
6891,6891,"thirty years ago , it would have been groundbreaking . now it's just tired .",0,"[6009, 5069, 3341, 1670, 2791]",0
6892,6892,heavy-handed exercise in time-vaulting literary pretension .,0,"[4269, 7608, 2695, 4522, 239]",0
6893,6893,"the movie is too cute to take itself too seriously , but it still feels like it was made by some very stoned college students .",0,"[1223, 8116, 5146, 6548, 47]",0
6894,6894,a thinly veiled excuse for wilson to play his self-deprecating act against murphy's well-honed prima donna shtick .,0,"[4555, 7554, 7577, 4897, 6951]",0
6895,6895,a minor picture with a major identity crisis -- it's sort of true and it's sort of bogus and it's ho-hum all the way through .,0,"[8049, 5525, 397, 6974, 5163]",0
6896,6896,the movie succumbs to being nothing more than a formulaic chase in the dark .,0,"[653, 6457, 4595, 5299, 5925]",0
6897,6897,"plays as hollow catharsis , with lots of tears but very little in the way of insights .",0,"[6541, 581, 8439, 525, 5896]",0
6898,6898,"it will come as no surprise that the movie isn't scary . but here's the real damn : it isn't funny , either .",0,"[8139, 5366, 6533, 7881, 5962]",0
6899,6899,quick : who wants to see a comedy about shoddy airport security ?,0,"[767, 2309, 3216, 278, 3232]",0
6900,6900,"the reason i found myself finally unmoved by this film , which is immaculately produced and has serious things to say , is that it comes across rather too plainly as allegory .",0,"[3430, 2756, 2857, 3273, 3291]",0
6901,6901,"what you get with empire is a movie you've seen many times before , repackaged as new material because there is a latino in the lead .",0,"[4792, 3234, 619, 1851, 2483]",0
